MealId,Name,Rating,Description,PreparationTime,CookTime,Instructions,Yield,YieldUnitId,Servings,Ethnicity,Source,Type,ChillTime
254,Pear Custard Pie,0,,12:20:00 AM,01:00:00 AM,"Line unpricked pastry shell with a double thickness of heavy-duty foil.  Bake at 450° for 8 minutes.  Remove the foil; bake 3 minutes longer.  Reduce heat to 350°



Place pears in pastry shell.  In a bowl, combine sugar, flour and nutmeg.  Whisk in eggs, 1/4 cup cream, butter, lemon peel and vanilla.  Pour over pears. 



Cover edges loosely with foil.  Bake for 50 minutes or until filling is just set (mixture will jiggle).  Cool on a wire rack for 1 hour.  Cover and refrigerate until serving.  In a bowl, whip the remaining cream with cinnamon.  Serve with pie.",,,6,American,Taste of Home,Dessert,02:00:00 AM
255,Chili Cheddar Pinwheels,0,Needs 1 hour refrigeratioin,12:20:00 AM,12:15:00 AM,"In a mixing bowl, beat cream cheese.  Add the cheddar cheese, chilies, picante sauce, chili powder, garlic salt and onion powder.  Separate each tube of crescent roll dough into four rectangles; press perforations to seal.  Spread about 1/4 cup cheese mixture over each rectangle.  Roll up jelly-roll style, staring with a short side.  Wrap in plastic wrap and chill for at least 1 hour.



Cut each roll into eight slices; place on ungreased baking sheets.  Sprinkle with additional chili powder if desired.  Bake at 350° for 10-12 minutes or until golden brown.",64,pieces,,American,Taste of Home,Appetizer,
256,Almond Snack Mix,0,,12:20:00 AM,,"Place cereal and almonds in a large bowl; set aside.  In a heavy saucepan, combine the sugar, corn syrup and butter.  Bring to a boil over medium heat, stirring occasionally, until a candy thermometer reads 250° (hard-ball stage).



Remove from the heat; stir in exrract.  Pour over cereal mixture; mix well.  Spread onto waxed paper-lined baking sheets; cool.  Toss to break apart.  Store in airtight container.",5,quarts,,American,Taste of Home,Appetizer,
257,Cheese Ball,0,,12:10:00 AM,12:30:00 AM,"In a small mixing bowl, combine the first seven ingredients; mix well.



Cover and refrigerate for 30 minutes.  Shape into a ball; roll in walnuts.  Cover and refrigerate overnight.  Serve with crackers, breadsticks and/or vegetables.",1,ball,,American,Taste of Home,Appetizer,12:30:00 AM
258,Chili Cheddar Biscuits,0,,12:20:00 AM,12:10:00 AM,"In a large bowl, combine the dry ingredients.  Cut in butter until mixture resembles coarse crumbs.  Stir in milk and egg just until moistened.  Add cheese; mix well.  Turn onto a lightly floured surface.  Roll to 1/2"" thickness; cut with a 2-1/2"" biscuit cutter.  Place 1"" apart on an ungreased baking sheet.  Bake at 450° for 8-10 minutes or until golden brown.  Serve warm.",15,biscuits,,American,Taste of Home,Breads,
259,Lemonade,0,,12:20:00 AM,12:20:00 AM,"In a large saucepan, cook and stir sugar and water over medium heat until sugar is dissolved.  Stir in lemon strips.  Bring to a boil.  Reduce heat; simmer, uncovered, for 5 minutes.  Remove from the heat.  Cool slightly.  Stir in lemon juice; cover and refrigerate until chilled.  Discard lemon strips.  Pour mixture into a pitcher; gradually stir in club soda.",10,cups,,American,Taste of Home,Beverage,02:00:00 AM
260,Honey Barbecued Chicken,0,,12:20:00 AM,12:50:00 AM,"Place chicken skin side down in an ungreased 13""x9""x2"" baking dish.  Sprinkle with salt and pepper.  Combine the remaining ingredients; pour over chicken.



Bake, uncovered, at 375° for 30 minutes.  Turn chicken and bake 20 minutes longer or until chicken juices run clear, basting occasionally.",,,8,American,Taste of Home,Main Dish,
261,Mini Pepper Corn Muffins,0,,12:20:00 AM,12:10:00 AM,"In a small skillet, saute peppers in oil for 5 minutes or until tender; cool slightly.  In a bowl, combine the cornmeal, flour, sugar, baking powder, baking soda and salt.  In a small bowl, whisk the egg, buttermilk, butter and peppers until blended.  Stir inot dry ingredients just until moistened.



Fill miniature muffin cups 3/4 full.  Bake at 425° for 6-9 minutes or until a toothpick comes out clean.  Cool for 5 minutes before removing from pans to wire racks.",2,dozen,,American,Taste of Home,Breads,
262,Rhubarb Icebox Dessert,0,,12:20:00 AM,12:20:00 AM,"In a bowl, combine 1-1/2 cups cracker crumbs and butter.  Press mixture into a greased 13""x9""x2"" baking dish.  Bake at 350° for 10 minutes or until lightly browned.  Cool on a wire rack.



In a large saucepan, combine the sugar, cornstarch and rhubarb.  Bring to a boil; cook and stir for 2-3 minutes or until thickened and rhubarb is tender.  Remove from heat; stir in gelatin until dissolved.  Cover and refrigerate for 1 hour or until partially set.



Spoon rhubarb mixture over crust.  Combine whipped topping and marsmallows; spread over rhubarb mixture.  In a bowl, whisk milk and pudding mix for 2 minutes.  Let stand for 2 minutes or until soft-set.  Carefully spread over marsmallow topping (the dish will be full).  Sprinkle with remaining cracker crumbs.  Refrigerate for at least 2 hours before serving.",,,15,American,Taste of Home,Dessert,03:00:00 AM
263,Frosted Rhubarb Cookies,0,,12:20:00 AM,12:15:00 AM,"In a large mixing bowl, cream shortening and brown sugar.  Beat in eggs.  Combine the flour, baking soda and salt; gradually add to creamed mixture.



Stir in rhubarb and coconut.  Drop by tablespoonfuls 2"" apart onto greased baking sheets.  Bake at 350° for 12-15 minutes or until lightly browned.  Remove to wire racks to cool.



In a mixing bowl, beat cream cheese, butter and vanilla.  Gradually beat in the confectioners' sugar until smooth.  Spread over cooled cookies.  Store in the refrigerator.",5,dozen,,American,Taste of Home,Dessert,
264,Pineapple Rhubarb Pie,0,,12:30:00 AM,12:50:00 AM,"In a bowl, combine the rhubarb, pineapple, sugar, tapioca, lemon juice and lemon peel.  Let stand for 15 minutes.  Line a 9"" pie plate with bottom pastry.  Add the filling.



Roll out remaining pastry to fit top of pie; cut slits or make decorative cutouts in pastry.  Place over filling; trip, seal and flute edges. 



Bake at 350° for 45-50 miinutes or until crust is golden brown and filling is bubbly.  Cool on a wire rack.  Refrigerate leftovers.",,,6,American,Taste of Home,Dessert,
265,Pumpkin Drop Cookies,0,,12:45:00 AM,12:10:00 AM,"In a large mixing bowl, cream shortening and sugar.  Beat in the pumpkin, eggs and milk.  Combine the flour, baking soda, cinnamon, salt, allspice and cloves; gradually add to creamed mixture.  Drop by tablespoonfuls 2"" apart onto greased baking sheets.  Bake at 375° for 10-13 minutes or until lightly browned.  Remove to wire racks to cool completely.



In a small mixing bowl, combine the frosting ingredients; beat until smooth.  Frost cookies.  Store in the refrigerator.",11,dozen,,American,Taste of Home,Dessert,
266,Pumpkin Spice Cake,0,,12:15:00 AM,12:30:00 AM,"In a large mixing bowl, cream the butter, sugars and orange peel.  Add egg whites, one at a time, beating well after each addition.  Beat in the pumpkin, corn syrup and molasses until blended.  Combine the flour, baking soda, baking powder, cinnamon, ginger and salt; add to pumpkin mixture, beating on low speed just until moistened.



Pour mixture into a greased 8"" baking dish.  Bake at 350° for 30-35 minutes or until a toothpick comes out clean.  Cool cake on a wire rack for 15 minutes.  Serve warm with whipped cream if desired.",,,9,American,Taste of Home,Dessert,
267,Harvest Pumpkin Dip,0,,12:10:00 AM,,"In a large mixing bowl, beat the cream cheese and confectioners' sugar.  Gradually add the pumpkin, pie spice, vanilla and ginger; beat until smooth.  Serve with fruit.  Refrigerate leftovers.",3,cups,,American,Quick Cooking,Dip,
268,Pumpkin Rice Pudding,0,Uses leftover rice,12:15:00 AM,12:25:00 AM,"In a large saucepan, combine the first seven ingredients.  Bring to a boil over medium heat, stirring constantly.  Gradually stir a small amount into eggs; return all to the pan.  Bring to a gentle boil, stirring constantly.  Remove from the heat.  Stir in rice and vanilla.



Pour into a greased 13""x9""x2"" baking dish.  Bake, uncovered, at 375° for 25-30 minutes or until a knife inserted near the center comes out clean.  Serve warm with ice cream if desired.  Refrigerate leftovers.",,,8,American,Taste of Home,Dessert,
269,Apple Dumplings,0,,12:20:00 AM,12:55:00 AM,"In a bowl, combiine the flour and salt; cut in shortening until crumbly.  Gradually add water, tossing with a fork until dough forms a ball.  On a lightly floured surface, roll out dough to a 12""x18"" rectangle.  Cut into six squares.



Place 1/3 cup chopped apples in the center of each square.  Brush edges or dough with water; fold up corners to center and pinch to seal.  Place in a greased 13""x9""x2"" baking dish.  Bake at 350° for 30 minutes.



In a saucepan, combine the brown sugar, water and butter; bring to a boil, stirring constantly.  Remove from the heat.  Pour over dumplings.  Bake 25-30 minutes longer or until apples are tender.  Serve warm with ice cream.",,,6,American,Taste of Home,Dessert,
270,Spiced Applesauce,0,,12:20:00 AM,12:30:00 AM,"Place all ingredients in a Dutch oven.  Cover and cook over medium-low heat for 30-40 minutes or until apples are tender, stirring occasionally.  Remove from the heat; discard the cinnamon stick.  Mash the apples to desired consistency.  Serve warm or cold.  Store in the refrigerator.",,,,American,Taste of Home,Dessert,
271,Sour Cream Cranberry Bars,0,,12:15:00 AM,12:30:00 AM,"In a large mixing bowl, cream the butter and brown sugar.  Combine the oats and 1-1/2 cups flour; add to the creamed mixture until blended.  Set aside 1-1/2 cups for topping.  Press remaining crumb mixture into an ungreased 13""x9""x2"" baking pan.  Bake at 350° for 10-12 minutes or until lightly browned.



Meanwhile, in a large bowl, combine the cranberries, sour cream, sugar, egg, lemon peel, vanilla and remaining flour.  Spread evenly over crust.  Sprinkle with reserved crumb mixture.  Bake for 20-25 minutes or until lightly browned.  Cool on a wire rack.  Refrigerate leftovers.",3,dozen,,American,Taste of Home,Dessert,
272,Banana Pound Cake,0,,12:20:00 AM,01:15:00 AM,"Grease a 10"" fluted tube pan.  Sprinkle with 3 tsp. sugar; set aside.  In a large mixing bowl, cream butter and remaining sugar until light and fluffy, about 5 minutes.  Add eggs, one at a time, beating well after each addition.



Stir in bananas and extracts.  Combine flour and baking soda; add to the creamed mixture alternately with sour cream, beating just until combined.



Pour into prepared pan (pan will be full).  Bake at 325° for 75-85 minutes or until a toothpick comes out clean.  Cool for 10 minutes before removing from pan to a wire rack to cool completely.



In a small bowl, whisk glaze ingredients until smooth; drizzle over cake.  Store in the refrigerator.  May be frozen for up to 1 month.",,,12,American,Taste of Home,Dessert,
273,Chocolate Cream Cake,0,,12:25:00 AM,12:30:00 AM,"Prepare and bake cake according to package directions, using a greased and floured 13""x9""x2"" baking pan.  Cool for 10 minutes before inverting onto a wire rack.  Cool completely.



For filling, in a mixing bowl, cream the butter, shortening and sugar until light and fluffy.  In a small saucepan, heat milk to 140; add to the creamed mixture.  Beat until sugar is dissolved.  Stir in vanilla.  Split cake into two horizontal layers; spread filling over bottom cake layer.  Top with remaining cake layer.



In a saucepan, combine sugar, cocoa, cornstarch and water until smooth.  Bring to a boil over medium heat, stirring constantly.  Cook and stir for 1-2 minutes or until thickened.



Remove from the heat; stir in butter and vanilla until glaze is smooth.  Cool to lukewarm.  Spread over top of the cake.  Let stand until set.  Refrigerate leftovers.",,,16,American,Taste of Home,Dessert,
274,Pear Pie,0,,12:30:00 AM,12:50:00 AM,"In a large bowl, combine the first eight ingredeints.  Add pears; toss to coat.  Line a 9"" pie plate with bottom pastry; add pear filling.



Roll remaining pastry into a 12"" circle.  With a fluted pastry wheel, pizza cutter or sharp knife, cut into eight 1/2"" stirps.  Twist strips and position over filling parallel to each other, about 1/2"" to 3/4"" apart.  Trip stirps even with pastry edge.  Seal and flute edges.  Brush pastry strips with milk.



Cover pie loosely with foil to prevent overbrowning.  Bake at 400° for 50-60 minutes or until crust is golden brown and filling is bubbly.  Cool on a wire rack.",,,6,American,Taste of Home,Dessert,
275,Pumpkin Bars,0,,12:20:00 AM,12:20:00 AM,"In a large mixing bowl, cream shortening and brown sugar.  Add eggs, one at a time, beating well after each addition.  Beat in pumpkin and vanilla.  Combine the flour, cinnamon, baking powder, baking soda, ginger and nutmeg; add to creamed mixture and mix well.  Stir in the nuts.



Spread into a greased 13""x9""x2"" baking dish.  Bake at 350° for 20-25 minutes or until a toothpick comes out clean.  Cool on a wire rack.



In a mixing bowl, beat the shortening, confectioners' sugar, orange juice and orange peel until blended.  Frost bars; cut into squares.  Top with candy pumpkins.",2,dozen,,American,Taste of Home,Dessert,
276,Chicken n' Rice Bake,4,,12:20:00 AM,01:00:00 AM,"In 13""x9""x2"" baking dish, combine soup, water, rice, mushrooms, 2/3 cup onions and 2 tsp. Worcestershire sauce.  Arrange chicken with remaining Worcestershire sauce; sprinkle with paprika and thyme.  Bake at 375°, uncovered, for 1 hour or until chicken is doe.  Top with remaining onions.  Bake for additional 3 minutes or until onions are golden brown.",,,4,American,Taste of Home,Main Dish,
277,Peach Cake,0,,12:20:00 AM,12:30:00 AM,"In a bowl, cut butter into cake mix until the mixture resembles coarse crumbs.  Pat into a greased 13""x9""x2"" baking pan.  In another bowl, beat egg yolks; add the sour cream and mix well.  Set aside 6-8 peach slices for garnish.  Cut remaining peaches into 1"" pieces; stir into the sour cream mixture.  Spread over crust; sprinkle with cinnamon.  Bake at 350° for 25-30 minutes or until edges begin to brown.  Cool on a wire rack.  Spread with whipped topping; garnish with reserved peaches.  Store in the refrigerator.",,,12,American,Taste of Home,Dessert,
