"MealId","Name","Rating","Description","PreparationTime","CookTime","Instructions","Yield","YieldUnitId","Servings","Ethnicity","Source","Type","ChillTime"
379,"Shortnin' Bread",0,,12:20:00 AM,12:20:00 AM,"Mix all ingredients together.  Knead with your fingers until it is mixed together.  Press into an ungreased cookie sheet or pan.  Bake at 325° for 20 minutes until light brown.  Cut into wedges or break apart.",,,12,"American","Recipe Box","Breads",
380,"Baking Powder Biscuits",0,,12:20:00 AM,12:14:00 AM,"Combine flour, baking powder and salt.  Cut in shortening with a pastry blender until mixture resembles coarse meal.  Add milk, stirring until dry ingredients are moistened.  Turn dough out onto a floured surface and knead lightly 4 or 5 times.  Roll dough to 1/2"" thickness.  Cut with a 2"" biscuit cutter.  Place on a lightly greased baking sheet.  Bake at 400° for 12-14 minutes or until lightly browned.",4,"biscuits",,"American","Recipe Box","Breads",
381,"Flour Tortillas",0,,12:20:00 AM,12:15:00 AM,"Mix dry ingredients together.  Add shortening and water.  Use fork or hands to mix.  Knead several minutes.  Form 12 small balls.  Let rest for 10 minutes.  Heat pan at medium-high.  Lightly coat with cooking spray.  Roll out dough-fairly thin.  Cook on both sides.",12,"Tortillas",,"American","Cara Porter","Breads",
382,"Sweet Cinnamon Biscuits",0,,12:20:00 AM,12:20:00 AM,"Combine flour, baking powder, salt and baking soda in a medium bowl and mix well.  Stir in oil.  Add buttermilk and stir until blended.  Knead the dough on a lightly floured surface until smooth.  Roll dough into a 15""x8"" rectangle.  Preheat the oven to 400°.  Grease a 9"" round baking pan lightly.  Spread butter over the dough.  Combine sugar and cinnamon in a small bowl and mix well.  Sprinkle over butter.  Roll up rectangle jelly-roll fashion, starting from one long side.  Pinch seam to seal.  Cut the roll into 1-1/2"" slices.  Arrange the slices, cut side up, in prepared baking pan.  Bake until lightly browned, about 15-20 minutes.  Remove from oven.  Pour milk over the top, if desired.  Serve hot.",6,"rolls",,"American","Recipe Box","Breads",
383,"Pumpkin Bread",0,,12:20:00 AM,01:00:00 AM,"In a large mixing bowl, beat together sugar, eggs, water, pumpkin and oil. Stir dry ingredeints together and add to the wet mixture.  Beat or stir just enough to get dry ingredients moistened.  Pour into a well greased loaf pan.  Bake at 350° for 1 hour or until a toothpick comes out clean.  Cool before cutting.",1,"loaf",,"American","Recipe Box","Breads",
384,"Chex Party Mix",5,,12:20:00 AM,01:00:00 AM,"Heat oven to 250°.  Melt butter in large roasting pan in oven.  Stir in seasonings.  Gradually stir in remaining ingredients until evenly coated.  Bake 1 hour, stirring every 15 minutes.  Spread on paper towels to cool.  Store in airtight container

To Microwave:  Microwave, uncovered, on high for 5-6 minutes, thoroughly stirring every 2 minutes.  Follow other directions above.",,,24,"American","Recipe Box","Snack",
385,"Cheesy Chicken and Rice Casserole",0,,12:05:00 AM,12:50:00 AM,"Stir soup, water, rice, onion powder, pepper and vegetalbes in 11""x8"" shallow baking dish.  Top with chicken.  Season chicken as desired.  Cover.

Bake at 375° for 50 minutes or unitl chicken and rice are done.  Top with cheese.  Let casserole stand for 10 minutes.  Stir rice before serving.",,,4,"American","Campbells","Main Dish",
386,"Taco Tidbits",0,,12:15:00 AM,12:05:00 AM,"Place butter in an 11""x7""x2"" microwave-safe dish.  Cover and microwave on high for 60-70 seconds or until melted.  Add taco seasoning.  Stir in the cereal until evenly coated.  Microwave on high for 1 minute.  Stir.  Heat 1 to 1-1/2 minutes longer.  Stir.  Sprinkle with parmesan cheese; microwave for 1 minute.  Heat 1 minute.  Cool.",,,8,"American","Recipe Box","Snack",
387,"Buttery Cereal Bites",0,,12:15:00 AM,,"Melt butter in skillet; stir in salt.  Add crispy rice cereal, stirring to coat.  Cook over low heat until cereal is lightly toasted, stirring constantly.  Sprinkle with cheese.  Toss to coat.  Spread mixture on paper towels and let cool completely.",6,"cups",,"American","Recipe Box","Snack",
388,"The Ultimate Grilled Cheese",0,"Great way to use leftover shredded cheese!",12:20:00 AM,12:15:00 AM,"In a mixing bowl, beat cream cheese and mayonnaise until smooth.  Stir in cheese, garlic powder and seasoned salt.  Spread five slices of bread with the cheese mixture-about 1/3 cup on each.  Top with remaining bread.  Butter the outsides of sandwiches.  Cook in a large skillet over medium heat until golden brown on both sides.",,,5,"American","Recipe Box","Sandwich",
389,"Cheeseburger Buns",0,,12:40:00 AM,12:15:00 AM,"In a mixing bowl, dissolve yeast in warm water.  Add milk, sugar, shortening, egg, salt and 2 cups flour.  Beat until smooth.  Stir in enough remaining flour to form a soft dough.  Turn onto a floured surface; knead until smooth and elastic, about 4-6 minutes.  Place in a greased bowl, turning once to grease top cover and let rise in a warm place until doubled, about 30 minutes. 

In a skillet, cook beef and onion until meat is no longer pink; drain.  Stir in tomato sauce.  Remove from the heat; set aside.  Punch down dough; divide into 16 pieces.  On a lightly floured surface, gently roll out and stretch each piece into a 5"" circle.  Top each circle with 2 pieces of cheese and about 3 Tbs. beef mixture.  Bring dough over filling to center; pinch edges to seal.

Place seam-side down on a greased baking sheet.  Cover and let rise in a warm place until doubled, about 20 minutes.  Bake at 400° for 8-12 minutes or until golden brown.  Serve immediately.  Refrigerate leftovers.",,,16,"American","Recipe Box","Sandwich",
390,"Crab and Red Pepper Spread",0,,12:20:00 AM,,"Reserve 2 Tbs. onions.  Mix remaining ingredients.  Cover.  Refrigerate at least 1 hour.  Sprinkle with remaining onions.  Serve with crackers.",,,6,"American","Recipe Box","Appetizer",01:00:00 AM
391,"Hot Spinach Dip",0,,12:20:00 AM,12:20:00 AM,"Preheat oven to 350°.  Mix spinach, mayo, cheese and garlic until well blended.  Spoon into a 9"" pie plate or quiche dish.  Bake for 20 minutes or until heated through.  Sprinkle with peppers.  Serve with Wheat Thins.",,,14,"American","Recipe Box","Appetizer",
392,"Holiday Cheese Spread",0,,12:20:00 AM,,"Combine all ingredients in a large mixing bowl.  Beat at medium speed with electric mixer until smooth.  Cover and chill.",2,"cups",,"American","Recipe Box","Appetizer",02:00:00 AM
393,"Baked Artichoke Dip",0,,12:20:00 AM,12:20:00 AM,"Combine all ingredients.  Spoon into a lightly greased 1-qt. casserole dish.  Bake at 350° for 20 minutes or until bubbly.  Serve with melba toast.",2,"cups",,"American","Recipe Box","Appetizer",
394,"Pumpkin Pie Dip",0,,12:20:00 AM,,"Beat cream cheese and sugar at medium speed with an electric mixer until smooth.  Add pie filling, 1 tsp cinnamon and ginger, beating well.  Cover and chill for 8 hours.  Serve with gingersnaps, apples and/or pear slices",3,"cups",,"American","Recipe Box","Appetizer",08:00:00 AM
395,"Tomato-Cheddar Spread",0,,12:20:00 AM,,"Stir together first 4 ingredients in a large bowl.  Stir in cheese and pimiento.  Serve with crackers or on sandwiches.",2,"cups",,"American","Recipe Box","Appetizer",
396,"Fruit Dip",5,,12:15:00 AM,,"Mix together and serve with fruits.",,,6,"American","Recipe Box","Appetizer",
397,"Creamy Dip",0,,12:15:00 AM,,"Combine cream cheese and mayonnaise and beat until creamy.  Stir in salad dressing mix and onion.  Chill and serve with fresh vegetables.",,,,"American","Recipe Box","Appetizer",
398,"Cheese Ball",0,,12:15:00 AM,,"In processor, add first 4 ingredients.  Process until smooth.  Cover and chill for at least 3 hours.  Shape into a ball and roll in nuts, pressing gently.  Chill.",3,"cups",,"American","Recipe Box","Appetizer",04:00:00 AM
399,"Spicy Cheese Spread",0,"Serve with Pita Chips (recipe following)",12:15:00 AM,,"Combine first 6 ingredients.  Spoon into 1/2 cup containers and sprinkle with paprika.  Cover and chill at least 8 hours.",1,"cup",,"American","Recipe Box","Appetizer",
400,"Pita Chips",0,"Serve with Spicy Cheese Spread",12:20:00 AM,12:30:00 AM,"Separate each bread round into 2 pieces.  Cut each piece into 8 wedges.  Place in a large heavy-duty ziploc bag.  Combine butter and other ingredients.  Drizzle over wedges.  Close bag and shake.  Place wedges on ungreased baking sheets.  Bake at 300° for 30 minutes or until crisp.  Cool completely.",,,,"American","Recipe Box","Appetizer",
401,"Lump Soup",5,,12:30:00 AM,12:20:00 AM,"Add potatoes, onions, salt and celery in a dutch oven.  Cover with water and cook until tender.  Mix together flour, salt and egg.  Drop lumps on potatoes and simmer.  Add butter and milk.  Heat through.",,,3,"American","Mom Armstrong","Soup",
402,"Vegetable Cheese Soup",0,,12:10:00 AM,12:20:00 AM,"Place veggies and broth in a large sauce pan.  Cover and bring to a boil on medium-high heat.  Reduce heat to low and simmer for 10 minutes or until vegetables are tender.  Mash veggies with potato masher to desired consistency.  Stir in cheese.  Cook for 5 minutes or until cheese is melted and soup is heated through, stirring frequently.",6,"cups",,"American","Recipe Box","Soup",
403,"Carrot Soup",0,,12:20:00 AM,12:30:00 AM,"Saute onion in butter in a Dutch oven until tender.  Add remaining ingredients.  Bring to a boil.  Reduce heat, cover and simmer for 30 minutes, stirring occasionally.  Remove from heat.  Cool for 10 minutes.  Pour half of soup into electric blender.  Blend until smooth.  Repeat with remaining soup.  ",2,"quarts",,"American","Recipe Box","Soup",
404,"Tortellini Alfredo",0,,12:20:00 AM,12:20:00 AM,"Pour broth and water into large saucepan.  Stir.  Bring to boil on medium-high heat.  Add tortellini.  Reduce heat to medium-low.  Cover.  Simmer for 8-9 minutes or until tortellini is tender.  Add cream cheese and peas.  Stir.  Heat for 2-3 minutes or until cheese is completely melted, stirring occasionally.  Stir in shredded cheese and bacon.",,,6,"American","Recipe Box","Soup",
405,"Artichoke Soup",0,,12:20:00 AM,12:20:00 AM,"Saute onions in butter in a large saucepan until tender.  Add flour and cook 1 minute, stirring constantly.  Gradually stir in chicken broth and cook until thickened, stirring constantly.  Stir in artichoke hearts with liquid and white pepper.  Cook until thoroughly heated.  Sprinkle with fresh parsley.",3,"cups",,"American","Recipe Box","Soup",
406,"Bacon, Cheese and Potato Chowder",0,,12:20:00 AM,12:25:00 AM,"Mix milk and soup in large saucepan.  Stir in hash browns.  Bring to a boil on high heat, stirring occasionally.  Reduce heat to medium-low.  Simmer 10 minutes stirring frequently.  Ladle into 6 bowls.  Top evenly with cheese, bacon and onions.",,,6,"American","Recipe Box","Soup",
407,"Baked Potato Soup",0,,12:20:00 AM,01:20:00 AM,"Bake potatoes at 350° for 65-75 minutes or until tender; cool completely.  Peel and cube.  In a large saucepan, melt butter; stir in flour, salt and pepper until smooth.  Gradually add milk.  Bring to a boil; cook and stir for 2 minutes or until thickened.  Remove from the heat; whisk in sour cream.  Add potatoes and green onions.  Garnish with bacon and cheese.",,,10,"American","Recipe Box","Soup",
408,"Chocolate Glaze",0,,12:05:00 AM,,"Microwave cool whip and chocolate in medium bowl on high for 1 minute.  Stir.  Microwave for 30 seconds to 1 minute more until chocolate is melted and mixture is shiny and smooth.  Store in fridge.  Reheat for 1-2 minutes.",1,"cups",,"American","Recipe Box","Dip",
409,"Cream Cheese Frosting",0,"To frost pumpkin bars",12:10:00 AM,,"Blend all ingredients together until smooth.  Spread on cooled bars.",,,,"American","Recipe Box","Frosting",
410,"Coca-Cola Cake",0,"Use with Coca-cola Frosting",12:20:00 AM,12:35:00 AM,"Combine coca-cola and buttermilk; set aside.  Beat butter at low speed with an electric mixer until creamy.  Gradually add sugar; beat until blended.  Add egg and vanilla' beat at low speed until blended.  Combine flour, cocoa and soda.  Add to butter mixture alternately with cola mixture; begin and end with flour mixture.  Beat at low speed just until blended.  Stir in marshmallows.  Pour batter into a greased and floured 13""x9""x2"" baking dish.  Bake at 350° for 30-35 minutes.  Remove from oven.  Cool 10 minutes.  Pour coca-cola frosting over warm cake.",,,12,"American","Recipe Box","Dessert",
411,"Coca-Cola Frosting",0,,12:15:00 AM,,"Bring butter, cola and cocoa to a boil in a large saucepan over medium heat, stirring until butter melts.  Remove from heat.  Whisk in sugar and vanilla.",2,"cups",,"American","Recipe Box","Frosting",
412,"Orange Chicken",0,,12:15:00 AM,06:00:00 AM,"Toss chicken with flour in slow cooker.  Stir in all remaining ingredients.  Cover with lid.  Cook on low for 6 to 8 hours or 3 to 4 on high.",,,4,"American","Recipe Box","Slow Cooker",
413,"Barbecue Pork Sandwiches",0,,12:20:00 AM,08:00:00 AM,"Place meat in slow cooker.  Top with onions and sauce.  Cover with lid.  Cook on low for 8-10 hours (or high for 4-5).  Remove meat from slow cooker.  Cut off and discard fat.  Shred meat using 2 forks.  Return meat to slow cooker.  Stir until evenly coated with sauce.  Fill rolls with meat and cheese just before serving.",,,8,"American","Recipe Box","Slow Cooker",
414,"Slow-Cooker Spaghetti Sauce",0,,12:20:00 AM,07:00:00 AM,"In a skillet, cook beef and onion over medium heat until meat is no longer pink; drain.  Transfer to a slow cooker.  Add next 10 ingredients.  Cover and cook on low for 7 to 8 hours or until heated through.  Discard bay leaf.  Serve over spaghetti.",,,6,"American","Recipe Box","Slow Cooker",
415,"Baked Potato Bar",0,,12:10:00 AM,06:00:00 AM,"Pierce potatoes with fork.  Place potatoes and oil in large plastic food-storage bag; toss to coat with oil.  Sprinkle with salt and pepper.  Wrap potatoes individually in aluminum foil.  Place in 5 to 6-quart slow cooker.  Cover and cook on low heat setting for 6-8 hours or until potatoes are tender.  Serve with toppings.",,,12,"American","Recipe Box","Slow Cooker",
416,"Barbecue Short Ribs",0,,12:20:00 AM,06:00:00 AM,"Place ribs in slow cooker.  Top with onions.  Mix remaining ingredients.  Pour over meat.  Cover with lid.  Cook on low for 6-8 hours (or high for 3-4 hours).  Remove ribs.  Cover to keep warm.  Skim excess fat from sauce.  Return ribs.  Stir gentrly until evenly coated.",,,8,"American","Recipe Box","Slow Cooker",
417,"Wild Rice Soup",0,,12:20:00 AM,06:00:00 AM,"Heat oil in 10"" skillet over medium heat.  Cook onion in oil about 4 minutes, stirring occasionally until tender.  Place onion, carrots, turkey, rice, tarragon and pepper in 3-1/2 to 6 quart slow cooker.  Pour broth over top.  Cover and cook on low heat setting for 6-8 hours or until rice and vegetables are tender.  Mix milk and flour; stir into soup.  Cover and cook about 20 minutes or until thickened.  Stir in peas during the last 15 minutes of cooking.",,,6,"American","Recipe Box","Slow Cooker",
